"","Gen","Tau","TypInt","Num","TypNum","Dts"
"2337","CHMP5",0.092240879,"Ind",2,"2","EndPin"
"2338","CHORDC1",0.251621682,"Ind",2,"2","EndPin"
"2339","CHP1",0.127603977,"Ind",2,"2","EndPin"
"2340","CHP2",0.820686247,"Ind",1,"1","EndPin"
"2341","CHRND",0.994817165,"Ind",1,"1","EndPin"
"2342","CHUK",0.205608023,"Ind",4,"4+","EndPin"
"2343","CHURC1",0.233248455,"Ind",1,"1","EndPin"
"2344","CIAO1",0.111024704,"Ind",2,"2","EndPin"
"2345","CIB1",0.123839414,"Ind",1,"1","EndPin"
"2346","CIC",0.212715982,"Ind",1,"1","EndPin"
"2347","CINP",0.212918142,"Ind",1,"1","EndPin"
"2348","CIR1",0.114418973,"Ind",1,"1","EndPin"
"2349","CIRBP",0.149438827,"Ind",1,"1","EndPin"
"2350","CISH",0.360883558,"Ind",2,"2","EndPin"
"2351","CITED1",0.885288604,"Ind",2,"2","EndPin"
"2352","CKAP2",0.550649044,"Ind",1,"1","EndPin"
"2353","CKAP4",0.228422549,"Ind",2,"2","EndPin"
"2354","CKAP5",0.272454973,"Ind",1,"1","EndPin"
"2355","CLASP2",0.329679168,"Ind",1,"1","EndPin"
"2356","CLASRP",0.121753788,"Ind",1,"1","EndPin"
"2357","CLCN3",0.197885536,"Ind",1,"1","EndPin"
"2358","CLEC4D",0.960081033,"Ind",3,"3","EndPin"
"2359","CLEC4E",0.81951742,"Ind",3,"3","EndPin"
"2360","CLGN",0.847569136,"Ind",1,"1","EndPin"
"2361","CLIP1",0.334472702,"Ind",1,"1","EndPin"
"2362","CLIP2",0.344143554,"Ind",2,"2","EndPin"
"2363","CLIP3",0.387237672,"Ind",1,"1","EndPin"
"2364","CLK1",0.131251461,"Ind",1,"1","EndPin"
"2365","CLK4",0.189620535,"Ind",1,"1","EndPin"
"2366","CLNS1A",0.177270794,"Ind",1,"1","EndPin"
"2367","CLOCK",0.251859509,"Ind",2,"2","EndPin"
"2368","CLP1",0.298679808,"Ind",2,"2","EndPin"
"2369","CLPB",0.720248239,"Ind",1,"1","EndPin"
"2370","CLPP",0.056757807,"Ind",2,"2","EndPin"
"2371","CLPX",0.153588894,"Ind",1,"1","EndPin"
"2372","CLSPN",0.95532866,"Ind",1,"1","EndPin"
"2373","CLTA",0.116968756,"Ind",2,"2","EndPin"
"2374","CLTB",0.1995724,"Ind",2,"2","EndPin"
"2375","CLTC",0.11231995,"Ind",3,"3","EndPin"
"2376","CLTCL1",0.634070987,"Ind",1,"1","EndPin"
"2377","CLU",0.209965242,"Ind",1,"1","EndPin"
"2378","CLUAP1",0.393647121,"Ind",3,"3","EndPin"
"2379","CMSS1",0.290677498,"Ind",1,"1","EndPin"
"2380","CMTM6",0.246129294,"Ind",1,"1","EndPin"
"2381","CMTR1",0.294710876,"Ind",2,"2","EndPin"
"2382","CNBP",0.117381433,"Ind",2,"2","EndPin"
"2383","CNKSR1",0.448187583,"Ind",1,"1","EndPin"
"2384","CNNM3",0.169908891,"Ind",1,"1","EndPin"
"2385","CNOT1",0.206254382,"Ind",1,"1","EndPin"
"2386","CNOT2",0.193918766,"Ind",1,"1","EndPin"
"2387","CNOT3",0.153008805,"Ind",1,"1","EndPin"
"2388","CNOT4",0.218455929,"Ind",1,"1","EndPin"
"2389","CNOT6L",0.197068828,"Ind",1,"1","EndPin"
"2390","CNOT7",0.155033618,"Ind",1,"1","EndPin"
"2391","CNP",0.402945245,"Ind",1,"1","EndPin"
"2392","CNPY2",0.189551369,"Ind",1,"1","EndPin"
"2393","CNST",0.165285088,"Ind",1,"1","EndPin"
"2394","CNTN1",0.617434093,"Ind",1,"1","EndPin"
"2395","CNTRL",0.496615538,"Ind",1,"1","EndPin"
"2396","COASY",0.121295341,"Ind",2,"2","EndPin"
"2397","COG1",0.152856287,"Ind",1,"1","EndPin"
"2398","COG2",0.17159765,"Ind",1,"1","EndPin"
"2399","COG3",0.167223094,"Ind",1,"1","EndPin"
"2400","COG4",0.177374515,"Ind",1,"1","EndPin"
"2401","COG6",0.355415159,"Ind",1,"1","EndPin"
"2402","COG7",0.266883264,"Ind",1,"1","EndPin"
"2403","COG8",0.249160796,"Ind",1,"1","EndPin"
"2404","COL17A1",0.77676405,"Ind",1,"1","EndPin"
"2405","COLGALT1",0.183196291,"Ind",1,"1","EndPin"
"2406","COMMD1",0.213286059,"Ind",3,"3","EndPin"
"2407","COMMD2",0.215291842,"Ind",1,"1","EndPin"
"2408","COMMD3",0.132517097,"Ind",1,"1","EndPin"
"2409","COMMD4",0.268274687,"Ind",1,"1","EndPin"
"2410","COMMD5",0.121273077,"Ind",1,"1","EndPin"
"2411","COMMD6",0.206382346,"Ind",1,"1","EndPin"
"2412","COMMD8",0.201253671,"Ind",1,"1","EndPin"
"2413","COMT",0.17174771,"Ind",1,"1","EndPin"
"2414","COPB2",0.108179862,"Ind",1,"1","EndPin"
"2415","COPS2",0.158459533,"Ind",1,"1","EndPin"
"2416","COPS3",0.21935907,"Ind",2,"2","EndPin"
"2417","COPS4",0.162349593,"Ind",1,"1","EndPin"
"2418","COPS5",0.193466509,"Ind",3,"3","EndPin"
"2419","COPS6",0.099636594,"Ind",1,"1","EndPin"
"2420","COPS7A",0.097796729,"Ind",1,"1","EndPin"
"2421","COPS8",0.186183079,"Ind",2,"2","EndPin"
"2422","CORO1A",0.549850404,"Ind",1,"1","EndPin"
"2423","CORO1B",0.155194661,"Ind",1,"1","EndPin"
"2424","CORO1C",0.242535931,"Ind",3,"3","EndPin"
"2425","CORO7",0.353972132,"Ind",1,"1","EndPin"
"2426","COTL1",0.462109702,"Ind",1,"1","EndPin"
"2427","COX15",0.146591243,"Ind",2,"2","EndPin"
"2428","COX4I1",0.104915851,"Ind",4,"4+","EndPin"
"2429","COX6C",0.124516076,"Ind",1,"1","EndPin"
"2430","COX7A2",0.239873406,"Ind",1,"1","EndPin"
"2431","CPD",0.275940456,"Ind",1,"1","EndPin"
"2432","CPNE2",0.270898735,"Ind",1,"1","EndPin"
"2433","CPSF4",0.223872089,"Ind",1,"1","EndPin"
"2434","CPT1A",0.155627765,"Ind",1,"1","EndPin"
"2435","CREB1",0.209517554,"Ind",3,"3","EndPin"
"2436","CREB3",0.173784366,"Ind",2,"2","EndPin"
"2437","CREB3L3",0.953908452,"Ind",1,"1","EndPin"
"2438","CREB5",0.602360428,"Ind",1,"1","EndPin"
"2439","CREBBP",0.200222822,"Ind",5,"4+","EndPin"
"2440","CRELD2",0.242860089,"Ind",3,"3","EndPin"
"2441","CRH",0.985115715,"Ind",2,"2","EndPin"
"2442","CRHR1",0.929577565,"Ind",2,"2","EndPin"
"2443","CRIPT",0.167408244,"Ind",1,"1","EndPin"
"2444","CRK",0.136140609,"Ind",2,"2","EndPin"
"2445","CRKL",0.114372597,"Ind",2,"2","EndPin"
"2446","CRNKL1",0.185783913,"Ind",1,"1","EndPin"
"2447","CROCC",0.329902046,"Ind",4,"4+","EndPin"
"2448","CRTC2",0.14398745,"Ind",1,"1","EndPin"
"2449","CRTC3",0.25161995,"Ind",1,"1","EndPin"
"2450","CRY1",0.303727234,"Ind",1,"1","EndPin"
"2451","CRY2",0.154788307,"Ind",1,"1","EndPin"
"2452","CRYAB",0.333862352,"Ind",2,"2","EndPin"
"2453","CRYZ",0.288462073,"Ind",1,"1","EndPin"
"2454","CS",0.175826871,"Ind",5,"4+","EndPin"
"2455","CSE1L",0.273462848,"Ind",1,"1","EndPin"
"2456","CSF1R",0.484324922,"Ind",1,"1","EndPin"
"2457","CSF2RB",0.676366908,"Ind",2,"2","EndPin"
"2458","CSF3R",0.69245172,"Ind",1,"1","EndPin"
"2459","CSH1",1,"Ind",1,"1","EndPin"
"2460","CSK",0.331469375,"Ind",2,"2","EndPin"
"2461","CSNK1A1",0.130767703,"Ind",3,"3","EndPin"
"2462","CSNK1D",0.093283232,"Ind",1,"1","EndPin"
"2463","CSNK1E",0.16384703,"Ind",2,"2","EndPin"
"2464","CSNK2A1",0.12042325,"Ind",4,"4+","EndPin"
"2465","CSNK2A2",0.310316885,"Ind",2,"2","EndPin"
"2466","CSNK2B",0.15016557,"Ind",2,"2","EndPin"
"2467","CSPG4",0.486185776,"Ind",1,"1","EndPin"
"2468","CSPG5",0.96917624,"Ind",1,"1","EndPin"
"2469","CSRNP1",0.227818942,"Ind",1,"1","EndPin"
"2470","CSRNP2",0.284970658,"Ind",1,"1","EndPin"
"2471","CST3",0.112115374,"Ind",1,"1","EndPin"
"2472","CSTA",0.687391952,"Ind",2,"2","EndPin"
"2473","CSTB",0.403155674,"Ind",2,"2","EndPin"
"2474","CTBP1",0.158503049,"Ind",5,"4+","EndPin"
"2475","CTBP2",0.251248652,"Ind",5,"4+","EndPin"
"2476","CTCF",0.144793194,"Ind",1,"1","EndPin"
"2477","CTCFL",1,"Ind",1,"1","EndPin"
"2478","CTDSPL2",0.241124955,"Ind",1,"1","EndPin"
"2479","CTNNA1",0.169328612,"Ind",2,"2","EndPin"
"2480","CTNNA3",0.860231513,"Ind",1,"1","EndPin"
"2481","CTNNB1",0.169513352,"Ind",5,"4+","EndPin"
"2482","CTNNBL1",0.242012976,"Ind",2,"2","EndPin"
"2483","CTNND1",0.15190905,"Ind",2,"2","EndPin"
"2484","CTPS1",0.342863399,"Ind",1,"1","EndPin"
"2485","CTR9",0.183761692,"Ind",2,"2","EndPin"
"2486","CTSB",0.252966793,"Ind",3,"3","EndPin"
"2487","CTSL",0.162033616,"Ind",2,"2","EndPin"
"2488","CTSS",0.535309732,"Ind",4,"4+","EndPin"
"2489","CTTN",0.136057432,"Ind",2,"2","EndPin"
"2490","CTTNBP2",0.578815943,"Ind",1,"1","EndPin"
"2491","CTTNBP2NL",0.328285966,"Ind",1,"1","EndPin"
"2492","CUEDC2",0.193657788,"Ind",1,"1","EndPin"
"2493","CUL1",0.249089526,"Ind",4,"4+","EndPin"
"2494","CUL2",0.276372254,"Ind",2,"2","EndPin"
"2495","CUL3",0.406618355,"Ind",4,"4+","EndPin"
"2496","CUL4A",0.221206619,"Ind",3,"3","EndPin"
"2497","CUL4B",0.179003453,"Ind",3,"3","EndPin"
"2498","CUL7",0.293785426,"Ind",3,"3","EndPin"
"2499","CUX1",0.323326618,"Ind",1,"1","EndPin"
"2500","CWC15",0.200042533,"Ind",2,"2","EndPin"
"2501","CXXC1",0.109581342,"Ind",1,"1","EndPin"
"2502","CYB5A",0.361514666,"Ind",1,"1","EndPin"
"2503","CYB5B",0.332734445,"Ind",2,"2","EndPin"
"2504","CYBB",0.556559037,"Ind",1,"1","EndPin"
"2505","CYFIP1",0.180402563,"Ind",1,"1","EndPin"
"2506","CYFIP2",0.448900137,"Ind",1,"1","EndPin"
"2507","CYLD",0.179544455,"Ind",4,"4+","EndPin"
"2508","CYTH1",0.220908477,"Ind",1,"1","EndPin"
"2509","DAB1",0.868240166,"Ind",1,"1","EndPin"
"2510","DAB2",0.307140093,"Ind",3,"3","EndPin"
"2511","DACT1",0.502180413,"Ind",1,"1","EndPin"
"2512","DAG1",0.264918082,"Ind",1,"1","EndPin"
"2513","DAP3",0.078461909,"Ind",2,"2","EndPin"
"2514","DAPK1",0.422588171,"Ind",1,"1","EndPin"
"2515","DAXX",0.163355466,"Ind",3,"3","EndPin"
"2516","DAZAP2",0.107799004,"Ind",1,"1","EndPin"
"2517","DBN1",0.243487772,"Ind",3,"3","EndPin"
"2518","DBP",0.27464901,"Ind",1,"1","EndPin"
"2519","DCAF12L1",0.980485402,"Ind",1,"1","EndPin"
"2520","DCAF7",0.124698368,"Ind",2,"2","EndPin"
"2521","DCAF8",0.115338557,"Ind",1,"1","EndPin"
"2522","DCC",0.991527729,"Ind",2,"2","EndPin"
"2523","DCLRE1C",0.413670969,"Ind",1,"1","EndPin"
"2524","DCN",0.280720856,"Ind",1,"1","EndPin"
"2525","DCP1A",0.201159668,"Ind",2,"2","EndPin"
"2526","DCP1B",0.362592481,"Ind",1,"1","EndPin"
"2527","DCP2",0.289191073,"Ind",2,"2","EndPin"
"2528","DCST1",0.970691236,"Ind",1,"1","EndPin"
"2529","DCSTAMP",0.997401413,"Ind",1,"1","EndPin"
"2530","DCTN1",0.141281995,"Ind",4,"4+","EndPin"
"2531","DCTN2",0.102840414,"Ind",4,"4+","EndPin"
"2532","DCTN3",0.1589775,"Ind",1,"1","EndPin"
"2533","DCTN4",0.163774213,"Ind",1,"1","EndPin"
"2534","DCTN5",0.194149335,"Ind",2,"2","EndPin"
"2535","DCTN6",0.149194625,"Ind",2,"2","EndPin"
"2536","DDA1",0.202942186,"Ind",2,"2","EndPin"
"2537","DDAH2",0.237587336,"Ind",4,"4+","EndPin"
"2538","DDB1",0.222051568,"Ind",4,"4+","EndPin"
"2539","DDB2",0.224668541,"Ind",2,"2","EndPin"
"2540","DDIT3",0.197175226,"Ind",3,"3","EndPin"
"2541","DDOST",0.102956941,"Ind",1,"1","EndPin"
"2542","DDR1",0.262185085,"Ind",1,"1","EndPin"
"2543","DDR2",0.344755075,"Ind",1,"1","EndPin"
"2544","DDRGK1",0.100442694,"Ind",3,"3","EndPin"
"2545","DDX1",0.102546,"Ind",1,"1","EndPin"
"2546","DDX17",0.114952634,"Ind",4,"4+","EndPin"
"2547","DDX18",0.131495867,"Ind",2,"2","EndPin"
"2548","DDX19A",0.136931813,"Ind",1,"1","EndPin"
"2549","DDX19B",0.30939226,"Ind",1,"1","EndPin"
"2550","DDX20",0.582986301,"Ind",2,"2","EndPin"
"2551","DDX21",0.174668317,"Ind",2,"2","EndPin"
"2552","DDX23",0.106012884,"Ind",2,"2","EndPin"
"2553","DDX24",0.15045161,"Ind",2,"2","EndPin"
"2554","DDX27",0.177761956,"Ind",3,"3","EndPin"
"2555","DDX28",0.281523105,"Ind",1,"1","EndPin"
"2556","DDX31",0.378741387,"Ind",1,"1","EndPin"
"2557","DDX39A",0.332149879,"Ind",1,"1","EndPin"
"2558","DDX39B",0.107710105,"Ind",2,"2","EndPin"
"2559","DDX3X",0.135600222,"Ind",2,"2","EndPin"
"2560","DDX47",0.868706063,"Ind",1,"1","EndPin"
"2561","DDX5",0.100005868,"Ind",3,"3","EndPin"
"2562","DDX50",0.160525531,"Ind",2,"2","EndPin"
"2563","DDX52",0.208329716,"Ind",1,"1","EndPin"
"2564","DDX54",0.135827027,"Ind",2,"2","EndPin"
"2565","DDX55",0.165350504,"Ind",1,"1","EndPin"
"2566","DDX56",0.172147974,"Ind",1,"1","EndPin"
"2567","DDX6",0.150880087,"Ind",2,"2","EndPin"
"2568","DEK",0.155638101,"Ind",1,"1","EndPin"
"2569","DEPTOR",0.382032862,"Ind",1,"1","EndPin"
"2570","DERL1",0.104892953,"Ind",3,"3","EndPin"
"2571","DERL2",0.253382525,"Ind",2,"2","EndPin"
"2572","DES",0.389866802,"Ind",2,"2","EndPin"
"2573","DGCR8",0.232295327,"Ind",1,"1","EndPin"
"2574","DHCR24",0.416284778,"Ind",1,"1","EndPin"
"2575","DHX15",0.155957415,"Ind",3,"3","EndPin"
"2576","DHX16",0.192564669,"Ind",1,"1","EndPin"
"2577","DHX30",0.24756543,"Ind",3,"3","EndPin"
"2578","DHX33",0.178486053,"Ind",2,"2","EndPin"
"2579","DHX37",0.164562734,"Ind",1,"1","EndPin"
"2580","DHX40",0.187344128,"Ind",1,"1","EndPin"
"2581","DHX57",0.461541433,"Ind",1,"1","EndPin"
"2582","DHX58",0.212836408,"Ind",1,"1","EndPin"
"2583","DHX8",0.173848383,"Ind",1,"1","EndPin"
"2584","DHX9",0.12835047,"Ind",2,"2","EndPin"
"2585","DICER1",0.236295967,"Ind",1,"1","EndPin"
"2586","DIMT1",0.160094635,"Ind",2,"2","EndPin"
"2587","DISC1",0.760792652,"Ind",2,"2","EndPin"
"2588","DKC1",0.148425794,"Ind",3,"3","EndPin"
"2589","DKK1",0.86503053,"Ind",1,"1","EndPin"
"2590","DLAT",0.244951538,"Ind",4,"4+","EndPin"
"2591","DLD",0.172262213,"Ind",3,"3","EndPin"
"2592","DLG1",0.173463905,"Ind",3,"3","EndPin"
"2593","DLG2",0.815470884,"Ind",1,"1","EndPin"
"2594","DLG3",0.298894449,"Ind",4,"4+","EndPin"
"2595","DLG4",0.448104054,"Ind",4,"4+","EndPin"
"2596","DLG5",0.27835015,"Ind",1,"1","EndPin"
"2597","DLGAP1",0.966334142,"Ind",2,"2","EndPin"
"2598","DLGAP2",0.957982836,"Ind",1,"1","EndPin"
"2599","DLGAP3",0.938213899,"Ind",1,"1","EndPin"
"2600","DLGAP4",0.201987432,"Ind",2,"2","EndPin"
"2601","DLST",0.08134677,"Ind",2,"2","EndPin"
"2602","DMD",0.517893008,"Ind",1,"1","EndPin"
"2603","DNAJA1",0.148798495,"Ind",2,"2","EndPin"
"2604","DNAJA2",0.10807395,"Ind",3,"3","EndPin"
"2605","DNAJA3",0.137494219,"Ind",2,"2","EndPin"
"2606","DNAJB1",0.194643142,"Ind",4,"4+","EndPin"
"2607","DNAJB11",0.175652811,"Ind",3,"3","EndPin"
"2608","DNAJB6",0.241485529,"Ind",2,"2","EndPin"
"2609","DNAJC10",0.267600066,"Ind",1,"1","EndPin"
"2610","DNAJC11",0.100788889,"Ind",1,"1","EndPin"
"2611","DNAJC17",0.215480234,"Ind",2,"2","EndPin"
"2612","DNAJC21",0.342345315,"Ind",1,"1","EndPin"
"2613","DNAJC27",0.474189426,"Ind",1,"1","EndPin"
"2614","DNAJC3",0.146422166,"Ind",1,"1","EndPin"
"2615","DNAJC5",0.182741523,"Ind",1,"1","EndPin"
"2616","DNAJC7",0.111519793,"Ind",2,"2","EndPin"
"2617","DNAJC8",0.131111553,"Ind",3,"3","EndPin"
"2618","DNAJC9",0.226877864,"Ind",1,"1","EndPin"
"2619","DNM1",0.573078743,"Ind",2,"2","EndPin"
"2620","DNM2",0.14041709,"Ind",2,"2","EndPin"
"2621","DNM3",0.789634182,"Ind",1,"1","EndPin"
"2622","DNMBP",0.28360606,"Ind",2,"2","EndPin"
"2623","DNMT1",0.281871622,"Ind",2,"2","EndPin"
"2624","DNMT3A",0.297571141,"Ind",1,"1","EndPin"
"2625","DNMT3B",0.785467005,"Ind",2,"2","EndPin"
"2626","DNTTIP2",0.140435066,"Ind",2,"2","EndPin"
"2627","DOC2A",0.780219912,"Ind",4,"4+","EndPin"
"2628","DOCK1",0.250819996,"Ind",3,"3","EndPin"
"2629","DOCK3",0.699542041,"Ind",1,"1","EndPin"
"2630","DOCK4",0.52520514,"Ind",2,"2","EndPin"
"2631","DOCK5",0.400785557,"Ind",2,"2","EndPin"
"2632","DOCK7",0.406081224,"Ind",2,"2","EndPin"
"2633","DOCK8",0.598358752,"Ind",1,"1","EndPin"
"2634","DOK7",0.713152478,"Ind",1,"1","EndPin"
"2635","DOT1L",0.414825076,"Ind",1,"1","EndPin"
"2636","DPF1",0.959794894,"Ind",3,"3","EndPin"
"2637","DPF2",0.177816299,"Ind",1,"1","EndPin"
"2638","DPF3",0.863944046,"Ind",3,"3","EndPin"
"2639","DPP3",0.118889533,"Ind",1,"1","EndPin"
"2640","DPP4",0.603031415,"Ind",5,"4+","EndPin"
"2641","DPY30",0.142049642,"Ind",1,"1","EndPin"
"2642","DPYSL2",0.317105404,"Ind",1,"1","EndPin"
"2643","DPYSL3",0.313965055,"Ind",1,"1","EndPin"
"2644","DR1",0.25941107,"Ind",1,"1","EndPin"
"2645","DRD1",0.978348446,"Ind",1,"1","EndPin"
"2646","DRG1",0.340528924,"Ind",1,"1","EndPin"
"2647","DSC3",0.843022563,"Ind",1,"1","EndPin"
"2648","DSG1",0.925309559,"Ind",1,"1","EndPin"
"2649","DSN1",0.436600059,"Ind",2,"2","EndPin"
"2650","DST",0.246735183,"Ind",1,"1","EndPin"
"2651","DTNA",0.564775661,"Ind",1,"1","EndPin"
"2652","DTNB",0.462889944,"Ind",1,"1","EndPin"
"2653","DTNBP1",0.219396786,"Ind",1,"1","EndPin"
"2654","DTX3L",0.215538304,"Ind",2,"2","EndPin"
"2655","DUSP14",0.401222749,"Ind",1,"1","EndPin"
"2656","DUSP18",0.710266225,"Ind",2,"2","EndPin"
"2657","DUSP23",0.217969756,"Ind",1,"1","EndPin"
"2658","DUSP4",0.610297016,"Ind",1,"1","EndPin"
"2659","DUSP6",0.263716757,"Ind",1,"1","EndPin"
"2660","DUSP9",0.968652765,"Ind",1,"1","EndPin"
"2661","DUXAP9",1,"Ind",1,"1","EndPin"
"2662","DVL1",0.163147586,"Ind",2,"2","EndPin"
"2663","DVL2",0.212340536,"Ind",6,"4+","EndPin"
"2664","DVL3",0.14802347,"Ind",2,"2","EndPin"
"2665","DYNC1H1",0.148079276,"Ind",4,"4+","EndPin"
"2666","DYNC1I1",0.639502806,"Ind",1,"1","EndPin"
"2667","DYNC1I2",0.159364022,"Ind",4,"4+","EndPin"
"2668","DYNC1LI1",0.230663698,"Ind",1,"1","EndPin"
"2669","DYNC1LI2",0.180086015,"Ind",2,"2","EndPin"
"2670","DYNC2H1",0.445907384,"Ind",2,"2","EndPin"
"2671","DYNLL1",0.1490096,"Ind",3,"3","EndPin"
"2672","DYNLL2",0.199326569,"Ind",3,"3","EndPin"
"2673","DYNLRB1",0.176043443,"Ind",1,"1","EndPin"
"2674","DYNLT1",0.141111953,"Ind",2,"2","EndPin"
"2675","DYNLT3",0.245265767,"Ind",1,"1","EndPin"
"2676","DYRK1A",0.163466336,"Ind",1,"1","EndPin"
"2677","DYRK2",0.332638341,"Ind",1,"1","EndPin"
"2678","DYSF",0.536671491,"Ind",1,"1","EndPin"
"2679","DZIP3",0.468528903,"Ind",2,"2","EndPin"
"2680","E2F1",0.591266915,"Ind",4,"4+","EndPin"
"2681","E2F2",0.81751507,"Ind",1,"1","EndPin"
"2682","E2F3",0.356173498,"Ind",2,"2","EndPin"
"2683","E2F4",0.104282284,"Ind",2,"2","EndPin"
"2684","E2F5",0.3509475,"Ind",2,"2","EndPin"
"2685","E2F6",0.244752851,"Ind",1,"1","EndPin"
"2686","E4F1",0.175265436,"Ind",3,"3","EndPin"
"2687","EAPP",0.152822619,"Ind",2,"2","EndPin"
"2688","EBF1",0.430906191,"Ind",1,"1","EndPin"
"2689","EBF3",0.638935208,"Ind",1,"1","EndPin"
"2690","EBNA1BP2",0.169629176,"Ind",2,"2","EndPin"
"2691","ECD",0.16662341,"Ind",1,"1","EndPin"
"2692","ECH1",0.139208105,"Ind",1,"1","EndPin"
"2693","ECSIT",0.131092876,"Ind",1,"1","EndPin"
"2694","ECT2",0.527648439,"Ind",3,"3","EndPin"
"2695","EDC4",0.160443377,"Ind",1,"1","EndPin"
"2696","EDEM1",0.21781715,"Ind",3,"3","EndPin"
"2697","EDEM3",0.146652046,"Ind",2,"2","EndPin"
"2698","EDF1",0.077832457,"Ind",2,"2","EndPin"
"2699","EEA1",0.249383105,"Ind",1,"1","EndPin"
"2700","EED",0.197941881,"Ind",2,"2","EndPin"
"2701","EEF1A1",0.118407003,"Ind",3,"3","EndPin"
"2702","EEF1A2",0.687510421,"Ind",1,"1","EndPin"
"2703","EEF1D",0.182226817,"Ind",1,"1","EndPin"
"2704","EEF1G",0.121979575,"Ind",1,"1","EndPin"
"2705","EEF2",0.112473889,"Ind",1,"1","EndPin"
"2706","EEF2K",0.310289127,"Ind",1,"1","EndPin"
"2707","EFHC1",0.483580913,"Ind",2,"2","EndPin"
"2708","EFHC2",0.726160109,"Ind",1,"1","EndPin"
"2709","EFHD1",0.427041396,"Ind",1,"1","EndPin"
"2710","EFNB2",0.31127808,"Ind",1,"1","EndPin"
"2711","EFS",0.356867206,"Ind",2,"2","EndPin"
"2712","EFTUD2",0.130376484,"Ind",4,"4+","EndPin"
"2713","EGFLAM",0.487548493,"Ind",1,"1","EndPin"
"2714","EGFR",0.361760442,"Ind",5,"4+","EndPin"
"2715","EGLN1",0.398316509,"Ind",2,"2","EndPin"
"2716","EGLN3",0.580542001,"Ind",2,"2","EndPin"
"2717","EGR1",0.322879498,"Ind",3,"3","EndPin"
"2718","EHD1",0.323292829,"Ind",1,"1","EndPin"
"2719","EHD2",0.247547983,"Ind",1,"1","EndPin"
"2720","EHMT2",0.22392064,"Ind",4,"4+","EndPin"
"2721","EID1",0.157182529,"Ind",1,"1","EndPin"
"2722","EID3",0.736406347,"Ind",1,"1","EndPin"
"2723","EIF2AK1",0.099489458,"Ind",1,"1","EndPin"
"2724","EIF2AK2",0.218906283,"Ind",2,"2","EndPin"
"2725","EIF2AK4",0.240416941,"Ind",1,"1","EndPin"
"2726","EIF2B1",0.132080514,"Ind",1,"1","EndPin"
"2727","EIF2B2",0.249912796,"Ind",1,"1","EndPin"
"2728","EIF2B3",0.201417611,"Ind",1,"1","EndPin"
"2729","EIF2B4",0.17297066,"Ind",1,"1","EndPin"
"2730","EIF2B5",0.101121507,"Ind",1,"1","EndPin"
"2731","EIF2S1",0.150579584,"Ind",1,"1","EndPin"
"2732","EIF2S2",0.105960696,"Ind",2,"2","EndPin"
"2733","EIF2S3",0.185007199,"Ind",2,"2","EndPin"
"2734","EIF3A",0.137578054,"Ind",1,"1","EndPin"
"2735","EIF3B",0.10478561,"Ind",2,"2","EndPin"
"2736","EIF3E",0.178405704,"Ind",1,"1","EndPin"
"2737","EIF3F",0.176522026,"Ind",3,"3","EndPin"
"2738","EIF3H",0.17372583,"Ind",2,"2","EndPin"
"2739","EIF4A1",0.105479937,"Ind",1,"1","EndPin"
"2740","EIF4A3",0.147738117,"Ind",3,"3","EndPin"
"2741","EIF4B",0.179000681,"Ind",1,"1","EndPin"
"2742","EIF4E",0.439179143,"Ind",1,"1","EndPin"
"2743","EIF4EBP1",0.244916375,"Ind",1,"1","EndPin"
"2744","EIF4ENIF1",0.302568847,"Ind",1,"1","EndPin"
"2745","EIF4G1",0.136395296,"Ind",3,"3","EndPin"
"2746","EIF4G3",0.321522613,"Ind",1,"1","EndPin"
"2747","EIF5A",0.130985561,"Ind",2,"2","EndPin"
"2748","EIF6",0.157890288,"Ind",3,"3","EndPin"
"2749","ELAVL1",0.15665209,"Ind",4,"4+","EndPin"
"2750","ELF4",0.370436923,"Ind",1,"1","EndPin"
"2751","ELK3",0.26466987,"Ind",1,"1","EndPin"
"2752","ELL",0.309324482,"Ind",1,"1","EndPin"
"2753","ELL2",0.283922824,"Ind",1,"1","EndPin"
"2754","ELMO1",0.439168617,"Ind",1,"1","EndPin"
"2755","ELMO2",0.193087372,"Ind",1,"1","EndPin"
"2756","ELP5",0.38095752,"Ind",1,"1","EndPin"
"2757","ELSPBP1",1,"Ind",1,"1","EndPin"
"2758","EMC1",0.209967901,"Ind",1,"1","EndPin"
"2759","EMC2",0.127661812,"Ind",3,"3","EndPin"
"2760","EMD",0.158204297,"Ind",4,"4+","EndPin"
"2761","EME1",0.913915752,"Ind",1,"1","EndPin"
"2762","EMILIN1",0.306465295,"Ind",3,"3","EndPin"
"2763","EML1",0.369835898,"Ind",1,"1","EndPin"
"2764","ENAH",0.349783375,"Ind",1,"1","EndPin"
"2765","ENKD1",0.259454659,"Ind",1,"1","EndPin"
"2766","ENO1",0.128482299,"Ind",2,"2","EndPin"
"2767","ENPP1",0.561668172,"Ind",2,"2","EndPin"
"2768","ENY2",0.11483518,"Ind",1,"1","EndPin"
"2769","EP300",0.165629764,"Ind",5,"4+","EndPin"
"2770","EP400",0.21444928,"Ind",3,"3","EndPin"
"2771","EPAS1",0.337933538,"Ind",2,"2","EndPin"
"2772","EPB41L1",0.400160407,"Ind",1,"1","EndPin"
"2773","EPB41L2",0.355219202,"Ind",1,"1","EndPin"
"2774","EPB41L3",0.413977375,"Ind",1,"1","EndPin"
"2775","EPB41L5",0.354914951,"Ind",1,"1","EndPin"
